,PO / SO #,ASN/DN #,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,Product Group,Sub Classification,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD)
9989,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,4618.0,13398.06,269.18
9990,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,10.62
9991,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,58.32
9992,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,1785.0,7962.25,167.99
9993,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,1784.0,2503.33,17.2
9994,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,No,0.0,0.0,10.07
9995,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,2409.0,3525.03,20.83
9996,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,2808.0,13398.06,427.12
9997,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,47.83
9998,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,371.14
9999,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,300.01
10000,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,209.0,2136.53,18.35
10001,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,19.51
10002,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,955.0,12606.03,68.51
10003,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,186.72
10004,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,103.54
10005,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,44.51
10006,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,407.38
10007,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,707.0,826.26,6.07
10008,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,617.0,2886.92,110.44
10009,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,1027.9
10010,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,137.34
10011,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,18.72
10012,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,No,0.0,0.0,0.23
10013,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,No,0.0,0.0,3.32
10014,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,277.0,18495.9,78.52
10015,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,18495.9,2988.75
10016,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,819.0,2882.6,148.23
10017,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,2169.0,985.0,410.58
10018,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,888.0,4417.96,7.64
10019,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,3787.0,2451.86,32.4
10020,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,9978.08,1158.46
10021,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,4155.0,6968.97,740.02
10022,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,635.25
10023,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,19.01
10024,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,214.0,2057.2,10.16
10025,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,1223.0,3526.27,139.79
10026,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,434.0,3526.27,49.66
10027,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,40.0,15322.73,3.82
10028,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,364.92
10029,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,1850.82
10030,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,2047.0,20746.03,233.96
10031,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,103.0,2270.54,1.09
10032,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,1713.0,15672.8,252.52
10033,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,0.23
10034,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,1.37
10035,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,0.52
10036,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,0.24
10037,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,1.09
10038,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,0.07
10039,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,0.08
10040,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,3.23
10041,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,3.02
10042,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,0.02
10043,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,1.63
10044,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,7.09
10045,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,No,0.0,0.0,0.8
10046,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,0.31
10047,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,237.6
10048,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,6684.0,11292.05,129.11
10049,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,1.79
10050,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,16.0,1109.0,0.61
10051,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,13590.64,3184.14
10052,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,1095.0,4405.24,83.88
10053,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,2376.0,25231.96,235.05
10054,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,356.81
10055,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,HRDT,HIV test,Yes,1578.0,8925.0,224.32
10056,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,225.42
10057,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,283.09
10058,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,7.18
10059,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,70.0,1494.6,6.64
10060,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,5.27
10061,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,118.43
10062,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,210.07
10063,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,630.53
10064,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,1170.35
10065,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,47.23
10066,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,1638.0,18446.92,155.74
10067,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,406.0,3062.18,36.55
10068,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,27441.22,731.29
10069,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,550.84
10070,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,196.51
10071,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,155.97
10072,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,11.43
10073,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,796.0,4496.13,105.96
10074,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,526.0,9994.57,96.46
10075,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,201.99
10076,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,1838.0,5530.11,519.43
10077,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,21347.12,1018.23
10078,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6684.0,23994.1,1442.66
10079,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,80.52
10080,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,197.42
10081,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,6684.0,6483.81,66.97
10082,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,550.84
10083,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,616.88
10084,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,582.53
10085,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,6684.0,3853.89,85.07
10086,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,No,0.0,0.0,147.98
10087,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,1246.03
10088,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,4.24
10089,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6022.0,18219.83,374.75
10090,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,5625.0,11702.27,687.68
10091,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,3239.71
10092,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,858.0,16532.5,130.23
10093,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,1650.93
10094,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,16532.5,1462.45
10095,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,31.37
10096,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,1297.0,21520.66,231.34
10097,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,647.0,7263.17,100.99
10098,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,41.05
10099,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,67.0,1618.12,11.6
10100,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,6684.0,31849.010000000002,82.02
10101,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,2437.0,18461.23,427.9
10102,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,6684.0,18461.22,1828.12
10103,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,No,0.0,0.0,2.26
10104,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,1.43
10105,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,55.39
10106,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,294.37
10107,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,192.62
10108,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,2030.0,11846.85,148.18
10109,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,4256.0,6052.1,662.17
10110,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,0.76
10111,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,687.67
10112,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,1209.65
10113,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,8751.99,1375.36
10114,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,25.0,742.98,3.25
10115,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,0.42
10116,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,10.89
10117,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,126.24
10118,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,397.65
10119,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,155.76
10120,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,No,0.0,0.0,89.21
10121,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,234.0,2154.1,14.42
10122,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,1152.0,5971.13,8.83
10123,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,1221.19
10124,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,2157.2
10125,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,1.0,5220.79,0.24
10126,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,2034.0,10977.65,275.29
10127,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,10.3
10128,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,1868.09
10129,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,477.09
10130,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,278.6
10131,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,No,0.0,0.0,26.31
10132,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,174.0,2148.5,56.78
10133,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,643.89
10134,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,911.86
10135,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,244.0,3138.35,40.94
10136,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,239.93
10137,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,5.34
10138,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,18.81
10139,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,91.85
10140,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,3140.0,7733.77,167.34
10141,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,No,0.0,0.0,20.33
10142,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,No,0.0,0.0,0.57
10143,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,771.79
10144,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,Yes,6684.0,31849.010000000002,567.63
10145,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,447.17
10146,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,135.21
10147,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,92.3
10148,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,2462.0,16295.56,108.83
10149,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,87.93
10150,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,14451.68,915.76
10151,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,210.0,1551.32,1.36
10152,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,5.94
10153,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,1.49
10154,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,90.29
10155,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,8.65
10156,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,15.31
10157,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,1347.09
10158,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,1500.0,7513.5,136.78
10159,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,1153.68
10160,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Pediatric,Yes,73.0,14547.55,7.66
10161,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,467.63
10162,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,1946.0,12382.0,215.4
10163,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,281.49
10164,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,126.34
10165,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Pediatric,Yes,748.0,20761.0,97.01
10166,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,511.9
10167,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,7108.78,1121.61
10168,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,2270.0,4356.75,119.58
10169,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,770.0,2871.0,74.54
10170,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,135.93
10172,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,13.01
10173,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,2653.09
10174,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Pediatric,Yes,1698.0,0.0,143.89
10175,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Pediatric,Yes,2352.0,0.0,198.69
10176,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,0.28
10177,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,170.56
10178,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,30.33
10179,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,2.13
10180,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,No,0.0,0.0,1.3
10181,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,462.0,3033.26,70.43
10183,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,341.88
10184,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,2641.0,4529.65,316.18
10185,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,52.0,504.5,3.6
10186,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,845.0,5435.44,5.5
10187,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,487.0,3738.53,32.29
10188,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,79.13
10189,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,1698.15
10191,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,40.87
10192,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,342.0,3325.77,22.94
10193,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,359.69
10194,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,389.34
10195,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,243.0,2180.32,29.69
10196,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,2697.21
10197,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,2038.37
10198,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,247.0,2414.89,56.86
10199,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,2.97
10200,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,5846.08,1548.94
10201,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,2818.0,6976.78,127.27
10202,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,No,0.0,0.0,92.44
10203,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,Yes,2875.0,14275.5,238.47
10204,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,1143.33
10205,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,2277.0,10942.88,278.06
10206,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,4873.0,18002.87,426.07
10207,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,Yes,128.0,1611.43,9.11
10208,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,No,0.0,0.0,0.52
10209,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Pediatric,No,0.0,0.0,0.24
10210,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,0.95
10211,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,36.88
10212,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,829.76
10213,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,64.98
10214,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,No,0.0,0.0,20.63
10215,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,31.81
10216,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,3920.0,6010.2,32.16
10217,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,1336.0,5033.8,248.44
10218,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,5450.0,23701.58,517.82
10219,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,31849.010000000002,957.39
10220,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,6684.0,13380.52,1605.07
10221,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Pediatric,Yes,6684.0,30936.1,786.02
10222,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Pediatric,No,0.0,0.0,24.32
10223,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,851.13
10224,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,9.68
10225,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,638.0,3526.7,56.86
10226,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,147.2
10227,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,No,0.0,0.0,8.76
10228,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,1972.65
10229,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Pediatric,Yes,8.0,1231.6,1.55
10230,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,31.78
10231,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,783.4
10232,SO,DN,PMO - US,From RDC,N/A - From RDC,Air Charter,ARV,Adult,No,0.0,0.0,386.93
10233,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,Yes,2525.0,2352.53,379.14
10234,SO,DN,PMO - US,From RDC,N/A - From RDC,Air,ARV,Adult,No,0.0,0.0,2.03
10235,SO,DN,PMO - US,From RDC,N/A - From RDC,Truck,ARV,Adult,No,0.0,0.0,2.49
